study,dataset,variable,url,url_de
soep-is,pl,ple0086_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0086_v2.png
soep-is,pl,ple0086_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0086_v3.png
soep-is,pl,ple0086_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0086_v4.png
soep-is,pl,ple0086_v5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0086_v5.png
soep-is,pl,ple0089,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0089.png
soep-is,pl,ple0090,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0090.png
soep-is,pl,ple0091,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0091.png
soep-is,pl,ple0092,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0092.png
soep-is,pl,ple0093,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0093.png
soep-is,pl,ple0094,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0094.png
soep-is,pl,ple0095,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0095.png
soep-is,pl,ple0096_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0096_h.png
soep-is,pl,ple0096_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0096_v1.png
soep-is,pl,ple0096_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0096_v2.png
soep-is,pl,ple0098_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0098_v3.png
soep-is,pl,ple0098_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0098_v4.png
soep-is,pl,ple0098_v5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0098_v5.png
soep-is,pl,ple0099_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_h.png
soep-is,pl,ple0099_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_v1.png
soep-is,pl,ple0099_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_v2.png
soep-is,pl,ple0099_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_v3.png
soep-is,pl,ple0099_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_v4.png
soep-is,pl,ple0099_v5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0099_v5.png
soep-is,pl,ple0102,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0102.png
soep-is,pl,ple0103,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0103.png
soep-is,pl,ple0104_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_h.png
soep-is,pl,ple0104_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v1.png
soep-is,pl,ple0104_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v2.png
soep-is,pl,ple0104_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v3.png
soep-is,pl,ple0104_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v4.png
soep-is,pl,ple0104_v5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v5.png
soep-is,pl,ple0104_v6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v6.png
soep-is,pl,ple0104_v7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v7.png
soep-is,pl,ple0104_v8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v8.png
soep-is,pl,ple0104_v9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0104_v9.png
soep-is,pl,ple0105,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0105.png
soep-is,pl,ple0106,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0106.png
soep-is,pl,ple0107,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0107.png
soep-is,pl,ple0108,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0108.png
soep-is,pl,ple0109,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0109.png
soep-is,pl,ple0110,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0110.png
soep-is,pl,ple0111,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0111.png
soep-is,pl,ple0112,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0112.png
soep-is,pl,ple0113,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0113.png
soep-is,pl,ple0114,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0114.png
soep-is,pl,ple0115,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0115.png
soep-is,pl,ple0116,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0116.png
soep-is,pl,ple0117,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0117.png
soep-is,pl,ple0118,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0118.png
soep-is,pl,ple0119,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0119.png
soep-is,pl,ple0120,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0120.png
soep-is,pl,ple0121,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0121.png
soep-is,pl,ple0126,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0126.png
soep-is,pl,ple0128_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0128_h.png
soep-is,pl,ple0128_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0128_v1.png
soep-is,pl,ple0128_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0128_v2.png
soep-is,pl,ple0129,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0129.png
soep-is,pl,ple0130,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0130.png
soep-is,pl,ple0131,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0131.png
soep-is,pl,ple0132,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0132.png
soep-is,pl,ple0133,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0133.png
soep-is,pl,ple0134,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0134.png
soep-is,pl,ple0135,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0135.png
soep-is,pl,ple0136_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0136_h.png
soep-is,pl,ple0136_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0136_v1.png
soep-is,pl,ple0136_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0136_v2.png
soep-is,pl,ple0137,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0137.png
soep-is,pl,ple0138_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0138_h.png
soep-is,pl,ple0138_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0138_v1.png
soep-is,pl,ple0138_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0138_v2.png
soep-is,pl,ple0138_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0138_v3.png
soep-is,pl,ple0140,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0140.png
soep-is,pl,ple0141,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0141.png
soep-is,pl,ple0158,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0158.png
soep-is,pl,ple0159,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0159.png
soep-is,pl,ple0161,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0161.png
soep-is,pl,ple0176,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0176.png
soep-is,pl,ple0177,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0177.png
soep-is,pl,ple0178,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0178.png
soep-is,pl,ple0179,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0179.png
soep-is,pl,ple0180,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0180.png
soep-is,pl,ple0181,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0181.png
soep-is,pl,ple0182,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0182.png
soep-is,pl,ple0187,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0187.png
soep-is,pl,ple0188,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0188.png
soep-is,pl,ple0189,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0189.png
soep-is,pl,ple0191,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0191.png
soep-is,pl,ple0192i01,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0192i01.png
soep-is,pl,ple0193i02,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0193i02.png
soep-is,pl,ple0194i03,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0194i03.png
soep-is,pl,ple0195,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0195.png
soep-is,pl,ple0195i04,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0195i04.png
soep-is,pl,ple0197,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0197.png
soep-is,pl,ple0200,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0200.png
soep-is,pl,ple0201,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/ple0201.png
soep-is,pl,plf0004,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0004.png
soep-is,pl,plf0005_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0005_v2.png
soep-is,pl,plf0006,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0006.png
soep-is,pl,plf0011_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0011_h.png
soep-is,pl,plf0011_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0011_v2.png
soep-is,pl,plf0017_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0017_h.png
soep-is,pl,plf0017_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0017_v1.png
soep-is,pl,plf0020,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0020.png
soep-is,pl,plf0021,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0021.png
soep-is,pl,plf0022,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0022.png
soep-is,pl,plf0023,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0023.png
soep-is,pl,plf0024,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0024.png
soep-is,pl,plf0025,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0025.png
soep-is,pl,plf0026,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0026.png
soep-is,pl,plf0043_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0043_v3.png
soep-is,pl,plf0044,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0044.png
soep-is,pl,plf0045,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0045.png
soep-is,pl,plf0046_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0046_v3.png
soep-is,pl,plf0047,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0047.png
soep-is,pl,plf0049_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0049_h.png
soep-is,pl,plf0049_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0049_v2.png
soep-is,pl,plf0049_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0049_v3.png
soep-is,pl,plf0049_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0049_v4.png
soep-is,pl,plf0050_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0050_h.png
soep-is,pl,plf0050_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0050_v2.png
soep-is,pl,plf0050_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0050_v3.png
soep-is,pl,plf0050_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0050_v4.png
soep-is,pl,plf0056,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0056.png
soep-is,pl,plf0057,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0057.png
soep-is,pl,plf0058,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0058.png
soep-is,pl,plf0059,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0059.png
soep-is,pl,plf0060,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0060.png
soep-is,pl,plf0061,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plf0061.png
soep-is,pl,plg0007_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0007_h.png
soep-is,pl,plg0007_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0007_v2.png
soep-is,pl,plg0008,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0008.png
soep-is,pl,plg0009,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0009.png
soep-is,pl,plg0010,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0010.png
soep-is,pl,plg0011,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0011.png
soep-is,pl,plg0012_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0012_h.png
soep-is,pl,plg0012_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0012_v1.png
soep-is,pl,plg0012_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0012_v2.png
soep-is,pl,plg0013_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0013_h.png
soep-is,pl,plg0013_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0013_v1.png
soep-is,pl,plg0013_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0013_v2.png
soep-is,pl,plg0013_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0013_v3.png
soep-is,pl,plg0013_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0013_v4.png
soep-is,pl,plg0014_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0014_v3.png
soep-is,pl,plg0014_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0014_v4.png
soep-is,pl,plg0014_v5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0014_v5.png
soep-is,pl,plg0014_v6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0014_v6.png
soep-is,pl,plg0014_v7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0014_v7.png
soep-is,pl,plg0015_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0015_h.png
soep-is,pl,plg0015_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0015_v1.png
soep-is,pl,plg0030,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0030.png
soep-is,pl,plg0036_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0036_h.png
soep-is,pl,plg0036_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0036_v2.png
soep-is,pl,plg0037,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0037.png
soep-is,pl,plg0038,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0038.png
soep-is,pl,plg0039,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0039.png
soep-is,pl,plg0040,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0040.png
soep-is,pl,plg0066,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0066.png
soep-is,pl,plg0067,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0067.png
soep-is,pl,plg0068,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0068.png
soep-is,pl,plg0069,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0069.png
soep-is,pl,plg0070,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0070.png
soep-is,pl,plg0071,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0071.png
soep-is,pl,plg0072,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0072.png
soep-is,pl,plg0073,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0073.png
soep-is,pl,plg0074,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0074.png
soep-is,pl,plg0075,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0075.png
soep-is,pl,plg0076,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0076.png
soep-is,pl,plg0077,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0077.png
soep-is,pl,plg0078_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0078_h.png
soep-is,pl,plg0078_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0078_v1.png
soep-is,pl,plg0079_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0079_v1.png
soep-is,pl,plg0079_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0079_v3.png
soep-is,pl,plg0079_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0079_v4.png
soep-is,pl,plg0082_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0082_h.png
soep-is,pl,plg0082_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0082_v2.png
soep-is,pl,plg0083,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0083.png
soep-is,pl,plg0084,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0084.png
soep-is,pl,plg0094,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0094.png
soep-is,pl,plg0095,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0095.png
soep-is,pl,plg0096,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0096.png
soep-is,pl,plg0097,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0097.png
soep-is,pl,plg0098,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0098.png
soep-is,pl,plg0099,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0099.png
soep-is,pl,plg0100,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0100.png
soep-is,pl,plg0101,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0101.png
soep-is,pl,plg0102,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0102.png
soep-is,pl,plg0103,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0103.png
soep-is,pl,plg0104,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0104.png
soep-is,pl,plg0105,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0105.png
soep-is,pl,plg0106,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0106.png
soep-is,pl,plg0107,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0107.png
soep-is,pl,plg0108_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0108_h.png
soep-is,pl,plg0108_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0108_v2.png
soep-is,pl,plg0109_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0109_h.png
soep-is,pl,plg0109_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0109_v2.png
soep-is,pl,plg0110_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0110_h.png
soep-is,pl,plg0110_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0110_v2.png
soep-is,pl,plg0111,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0111.png
soep-is,pl,plg0112,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0112.png
soep-is,pl,plg0113,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0113.png
soep-is,pl,plg0114,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0114.png
soep-is,pl,plg0115,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0115.png
soep-is,pl,plg0116,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0116.png
soep-is,pl,plg0120_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0120_v2.png
soep-is,pl,plg0120_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0120_v3.png
soep-is,pl,plg0120_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0120_v4.png
soep-is,pl,plg0121_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0121_v2.png
soep-is,pl,plg0121_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0121_v3.png
soep-is,pl,plg0121_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0121_v4.png
soep-is,pl,plg0122_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0122_v2.png
soep-is,pl,plg0122_v3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0122_v3.png
soep-is,pl,plg0122_v4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0122_v4.png
soep-is,pl,plg0132,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0132.png
soep-is,pl,plg0133,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0133.png
soep-is,pl,plg0134,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0134.png
soep-is,pl,plg0155_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0155_h.png
soep-is,pl,plg0155_v10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0155_v10.png
soep-is,pl,plg0164,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0164.png
soep-is,pl,plg0165,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0165.png
soep-is,pl,plg0169_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0169_h.png
soep-is,pl,plg0169_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0169_v1.png
soep-is,pl,plg0169_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0169_v2.png
soep-is,pl,plg0171_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0171_h.png
soep-is,pl,plg0171_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0171_v1.png
soep-is,pl,plg0171_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0171_v2.png
soep-is,pl,plg0172_h,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0172_h.png
soep-is,pl,plg0172_v1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0172_v1.png
soep-is,pl,plg0172_v2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0172_v2.png
soep-is,pl,plg0174,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0174.png
soep-is,pl,plg0175,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0175.png
soep-is,pl,plg0176,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/pl/plg0176.png
